time,fmu.x
9.793, 0.000036
9.794, 0.000036
9.795, 0.000036
9.796, 0.000036
9.797, 0.000036
9.798, 0.000036
9.799, 0.000036
9.8, 0.000033
9.801, 0.000033
9.802, 0.000033
9.803, 0.000033
9.804, 0.000033
9.805, 0.000033
9.806, 0.000033
9.807, 0.000033
9.808, 0.000033
9.809, 0.000033
9.81, 0.000033
9.811, 0.000033
9.812, 0.000033
9.813, 0.000033
9.814, 0.000033
9.815, 0.000033
9.816, 0.000033
9.817, 0.000033
9.818, 0.000033
9.819, 0.000033
9.82, 0.000033
9.821, 0.000033
9.822, 0.000033
9.823, 0.000033
9.824, 0.000033
9.825, 0.000033
9.826, 0.000033
9.827, 0.000033
9.828, 0.000033
9.829, 0.000033
9.83, 0.000033
9.831, 0.000033
9.832, 0.000033
9.833, 0.000033
9.834, 0.000033
9.835, 0.000033
9.836, 0.000033
9.837, 0.000033
9.838, 0.000033
9.839, 0.000033
9.84, 0.000033
9.841, 0.000033
9.842, 0.000033
9.843, 0.000033
9.844, 0.000033
9.845, 0.000033
9.846, 0.000033
9.847, 0.000033
9.848, 0.000033
9.849, 0.000033
9.85, 0.000033
9.851, 0.000033
9.852, 0.000033
9.853, 0.000033
9.854, 0.000033
9.855, 0.000033
9.856, 0.000033
9.857, 0.000033
9.858, 0.000033
9.859, 0.000033
9.86, 0.000033
9.861, 0.000033
9.862, 0.000033
9.863, 0.000033
9.864, 0.000033
9.865, 0.000033
9.866, 0.000033
9.867, 0.000033
9.868, 0.000033
9.869, 0.000033
9.87, 0.000033
9.871, 0.000033
9.872, 0.000033
9.873, 0.000033
9.874, 0.000033
9.875, 0.000033
9.876, 0.000033
9.877, 0.000033
9.878, 0.000033
9.879, 0.000033
9.88, 0.000033
9.881, 0.000033
9.882, 0.000033
9.883, 0.000033
9.884, 0.000033
9.885, 0.000033
9.886, 0.000033
9.887, 0.000033
9.888, 0.000033
9.889, 0.000033
9.89, 0.000033
9.891, 0.000033
9.892, 0.000033
9.893, 0.000033
9.894, 0.000033
9.895, 0.000033
9.896, 0.000033
9.897, 0.000033
9.898, 0.000033
9.899, 0.000033
9.9, 0.000030
9.901, 0.000030
9.902, 0.000030
9.903, 0.000030
9.904, 0.000030
9.905, 0.000030
9.906, 0.000030
9.907, 0.000030
9.908, 0.000030
9.909, 0.000030
9.91, 0.000030
9.911, 0.000030
9.912, 0.000030
9.913, 0.000030
9.914, 0.000030
9.915, 0.000030
9.916, 0.000030
9.917, 0.000030
9.918, 0.000030
9.919, 0.000030
9.92, 0.000030
9.921, 0.000030
9.922, 0.000030
9.923, 0.000030
9.924, 0.000030
9.925, 0.000030
9.926, 0.000030
9.927, 0.000030
9.928, 0.000030
9.929, 0.000030
9.93, 0.000030
9.931, 0.000030
9.932, 0.000030
9.933, 0.000030
9.934, 0.000030
9.935, 0.000030
9.936, 0.000030
9.937, 0.000030
9.938, 0.000030
9.939, 0.000030
9.94, 0.000030
9.941, 0.000030
9.942, 0.000030
9.943, 0.000030
9.944, 0.000030
9.945, 0.000030
9.946, 0.000030
9.947, 0.000030
9.948, 0.000030
9.949, 0.000030
9.95, 0.000030
9.951, 0.000030
9.952, 0.000030
9.953, 0.000030
9.954, 0.000030
9.955, 0.000030
9.956, 0.000030
9.957, 0.000030
9.958, 0.000030
9.959, 0.000030
9.96, 0.000030
9.961, 0.000030
9.962, 0.000030
9.963, 0.000030
9.964, 0.000030
9.965, 0.000030
9.966, 0.000030
9.967, 0.000030
9.968, 0.000030
9.969, 0.000030
9.97, 0.000030
9.971, 0.000030
9.972, 0.000030
9.973, 0.000030
9.974, 0.000030
9.975, 0.000030
9.976, 0.000030
9.977, 0.000030
9.978, 0.000030
9.979, 0.000030
9.98, 0.000030
9.981, 0.000030
9.982, 0.000030
9.983, 0.000030
9.984, 0.000030
9.985, 0.000030
9.986, 0.000030
9.987, 0.000030
9.988, 0.000030
9.989, 0.000030
9.99, 0.000030
9.991, 0.000030
9.992, 0.000030
9.993, 0.000030
9.994, 0.000030
9.995, 0.000030
9.996, 0.000030
9.997, 0.000030
9.998, 0.000030
9.999, 0.000030
10, 0.000027
